file,component,Minimal time,Solve time,CPU Time
64-c880cnf.txt.txt,11,0.000449,0.001287,0.006636
2-c880cnf.txt.txt,17,0.000411,0.001275,0.007415
43-c880cnf.txt.txt,14,0.000236,0.001209,0.006749
23-c880cnf.txt.txt,15,0.000219,0.001072,0.00649
67-c880cnf.txt.txt,17,0.000731,0.002034,0.011308
26-c880cnf.txt.txt,19,0.000461,0.001406,0.006955
72-c880cnf.txt.txt,21,0.000451,0.001340,0.006389
13-c880cnf.txt.txt,18,0.000262,0.001141,0.007934
34-c880cnf.txt.txt,12,0.000471,0.001419,0.006892
56-c880cnf.txt.txt,10,0.000401,0.001591,0.010251
21-c880cnf.txt.txt,7,0.000246,0.001095,0.00728
95-c880cnf.txt.txt,6,0.000261,0.001138,0.006327
50-c880cnf.txt.txt,9,0.000375,0.001438,0.008205
91-c880cnf.txt.txt,7,0.000259,0.001093,0.006223
78-c880cnf.txt.txt,13,0.000755,0.002239,0.008208
20-c880cnf.txt.txt,7,0.000251,0.001106,0.006376
63-c880cnf.txt.txt,11,0.000433,0.001483,0.007893
83-c880cnf.txt.txt,10,0.000466,0.001876,0.010646
81-c880cnf.txt.txt,9,0.000364,0.001184,0.006603
68-c880cnf.txt.txt,15,0.000429,0.001829,0.006903
74-c880cnf.txt.txt,17,0.000378,0.001229,0.005659
46-c880cnf.txt.txt,14,0.000439,0.001323,0.008728
41-c880cnf.txt.txt,15,0.000520,0.001529,0.007421
93-c880cnf.txt.txt,21,0.000208,0.001126,0.006541
59-c880cnf.txt.txt,18,0.000244,0.001098,0.006225
84-c880cnf.txt.txt,10,0.000483,0.001968,0.012495
52-c880cnf.txt.txt,17,0.000420,0.001840,0.008755
24-c880cnf.txt.txt,6,0.000228,0.001185,0.009033
60-c880cnf.txt.txt,9,0.000324,0.001198,0.00572
8-c880cnf.txt.txt,24,0.000245,0.001113,0.007347
0-c880cnf.txt.txt,5,0.000434,0.001242,0.006393
4-c880cnf.txt.txt,12,0.000370,0.001234,0.006672
9-c880cnf.txt.txt,6,0.000730,0.002113,0.012203
85-c880cnf.txt.txt,14,0.000220,0.001089,0.005192
28-c880cnf.txt.txt,9,0.000474,0.001434,0.006543
32-c880cnf.txt.txt,17,0.000380,0.001483,0.00803
87-c880cnf.txt.txt,6,0.000386,0.001234,0.006429
66-c880cnf.txt.txt,6,0.000423,0.001276,0.007509
5-c880cnf.txt.txt,6,0.000429,0.001297,0.008096
49-c880cnf.txt.txt,17,0.000362,0.001227,0.006604
51-c880cnf.txt.txt,15,0.000325,0.001182,0.005646
15-c880cnf.txt.txt,20,0.000255,0.001134,0.007478
1-c880cnf.txt.txt,13,0.000470,0.001683,0.008151
48-c880cnf.txt.txt,14,0.000428,0.001299,0.007654
69-c880cnf.txt.txt,15,0.000441,0.001294,0.006448
92-c880cnf.txt.txt,18,0.000484,0.001451,0.006625
77-c880cnf.txt.txt,18,0.000415,0.001287,0.007471
36-c880cnf.txt.txt,14,0.000246,0.001139,0.006444
96-c880cnf.txt.txt,18,0.000442,0.001397,0.005827
30-c880cnf.txt.txt,13,0.000702,0.002174,0.010867
18-c880cnf.txt.txt,6,0.000258,0.001110,0.007516
76-c880cnf.txt.txt,13,0.000827,0.002486,0.011823
71-c880cnf.txt.txt,9,0.000458,0.001331,0.006868
99-c880cnf.txt.txt,9,0.000470,0.001414,0.007
80-c880cnf.txt.txt,9,0.000452,0.001315,0.007581
86-c880cnf.txt.txt,5,0.000445,0.001306,0.007638
16-c880cnf.txt.txt,13,0.000258,0.001153,0.007395
12-c880cnf.txt.txt,6,0.000247,0.001069,0.00612
90-c880cnf.txt.txt,13,0.000449,0.001313,0.006476
