file,component,Minimal time,Solve time,CPU Time
c6288-35.txt.txt,16,0.005518,0.015084,0.039206
c6288-61.txt.txt,130,0.141922,0.151245,0.179597
c6288-71.txt.txt,46,0.030525,0.045499,0.071181
c6288-27.txt.txt,55,0.002630,0.011051,0.032772
c6288-70.txt.txt,85,0.225589,0.236660,0.260406
c6288-93.txt.txt,10,0.006368,0.013748,0.04122
c6288-69.txt.txt,184,0.135123,0.148734,0.16984
c6288-24.txt.txt,13,0.052412,0.072392,0.093312
c6288-75.txt.txt,22,0.019493,0.027377,0.056484
c6288-50.txt.txt,23,0.270343,0.278748,0.300449
c6288-38.txt.txt,197,0.033157,0.039963,0.058864
c6288-57.txt.txt,38,0.356200,0.368755,0.391047
c6288-62.txt.txt,28,0.090766,0.101984,0.124474
c6288-16.txt.txt,124,0.140226,0.150319,0.171766
c6288-86.txt.txt,27,0.001610,0.005812,0.026471
c6288-96.txt.txt,40,0.188200,0.200138,0.220855
c6288-80.txt.txt,35,0.420585,0.438365,0.460206
c6288-48.txt.txt,175,0.013917,0.020980,0.043548
c6288-55.txt.txt,16,0.003030,0.006892,0.025824
c6288-65.txt.txt,88,0.006043,0.015499,0.035604
c6288-1.txt.txt,168,0.088140,0.096585,0.117275
c6288-44.txt.txt,50,0.068616,0.082661,0.116374
c6288-47.txt.txt,33,0.117005,0.138499,0.160862
c6288-13.txt.txt,27,0.270657,0.280372,0.302228
c6288-46.txt.txt,30,0.158413,0.170686,0.192782
c6288-68.txt.txt,22,0.188819,0.215880,0.237104
c6288-6.txt.txt,16,0.003070,0.006939,0.028876
c6288-25.txt.txt,204,0.053828,0.062006,0.083104
c6288-23.txt.txt,55,0.220533,0.228224,0.24842
c6288-39.txt.txt,58,0.117732,0.131461,0.152432
c6288-56.txt.txt,112,0.106565,0.117645,0.138759
c6288-18.txt.txt,65,0.004683,0.009341,0.031243
c6288-49.txt.txt,77,0.179138,0.191310,0.212192
c6288-9.txt.txt,78,0.086278,0.107228,0.128218
c6288-14.txt.txt,20,0.046269,0.063331,0.084055
c6288-10.txt.txt,124,0.181357,0.190084,0.213034
c6288-51.txt.txt,20,0.046251,0.060116,0.081063
c6288-72.txt.txt,88,0.209991,0.234142,0.258023
c6288-88.txt.txt,192,0.038193,0.049910,0.069693
c6288-90.txt.txt,27,0.229744,0.247507,0.269539
