file,component,Minimal time,Solve time,CPU Time
c7552-72.txt.txt,59,0.156017,0.170018,0.199346
c7552-4.txt.txt,35,0.250258,0.267523,0.305418
c7552-8.txt.txt,26,0.271496,0.282961,0.31257
c7552-93.txt.txt,51,0.187676,0.198414,0.227221
c7552-7.txt.txt,33,0.067936,0.077577,0.106327
c7552-99.txt.txt,33,0.499937,0.525422,0.570049
c7552-68.txt.txt,46,0.226846,0.239617,0.269881
c7552-14.txt.txt,29,0.149532,0.161824,0.194739
c7552-37.txt.txt,32,0.068804,0.079316,0.117848
c7552-22.txt.txt,60,0.238693,0.251199,0.279878
c7552-48.txt.txt,34,0.034995,0.044106,0.072137
c7552-96.txt.txt,35,0.014405,0.022980,0.051746
c7552-6.txt.txt,41,0.224996,0.242546,0.290296
c7552-21.txt.txt,46,0.325028,0.339959,0.36922
c7552-64.txt.txt,53,0.288684,0.305031,0.334713
c7552-98.txt.txt,71,0.070740,0.082960,0.112651
c7552-27.txt.txt,37,0.027727,0.034974,0.059259
c7552-76.txt.txt,42,0.294552,0.306274,0.334702
c7552-58.txt.txt,39,0.163844,0.174130,0.204068
c7552-70.txt.txt,35,0.307702,0.318773,0.347248
c7552-55.txt.txt,37,0.345078,0.355380,0.382769
c7552-46.txt.txt,38,0.154615,0.165933,0.195399
c7552-31.txt.txt,45,0.165169,0.183545,0.223007
c7552-12.txt.txt,38,0.060486,0.078909,0.109506
c7552-40.txt.txt,37,0.167752,0.184161,0.218457
c7552-78.txt.txt,61,0.344046,0.355071,0.38456
c7552-71.txt.txt,35,0.166530,0.177856,0.217903
c7552-81.txt.txt,39,0.201538,0.211464,0.24112
c7552-97.txt.txt,38,0.104820,0.117033,0.144771
c7552-75.txt.txt,21,0.128181,0.135347,0.162691
c7552-10.txt.txt,62,0.055403,0.070625,0.099056
c7552-16.txt.txt,34,0.185993,0.201006,0.229075
c7552-61.txt.txt,32,0.555543,0.570949,0.599168
c7552-63.txt.txt,32,0.189666,0.198441,0.225179
c7552-20.txt.txt,58,0.387121,0.401287,0.429485
c7552-33.txt.txt,21,0.169018,0.179706,0.213322
c7552-19.txt.txt,38,0.162232,0.178065,0.216995
c7552-56.txt.txt,58,0.094740,0.105438,0.132947
c7552-52.txt.txt,35,0.230600,0.243713,0.272128
c7552-73.txt.txt,53,0.426240,0.436767,0.465553
c7552-25.txt.txt,22,0.093342,0.105634,0.134654
c7552-50.txt.txt,39,0.180643,0.196434,0.22925
c7552-65.txt.txt,19,0.029759,0.043537,0.071793
c7552-47.txt.txt,59,0.153385,0.164442,0.192878
c7552-53.txt.txt,46,0.126465,0.139698,0.170995
c7552-2.txt.txt,44,0.326983,0.341158,0.371297
c7552-51.txt.txt,42,0.130964,0.146219,0.175063
c7552-88.txt.txt,43,0.229312,0.247717,0.276184
c7552-45.txt.txt,48,0.389147,0.401192,0.429877
c7552-5.txt.txt,43,0.252446,0.263638,0.293199
c7552-13.txt.txt,48,0.098724,0.110036,0.140141
c7552-41.txt.txt,43,0.092600,0.100778,0.130434
c7552-0.txt.txt,52,0.183948,0.201467,0.230974
c7552-15.txt.txt,32,0.242355,0.256828,0.288629
c7552-9.txt.txt,45,0.170628,0.180223,0.2085
c7552-67.txt.txt,41,0.298879,0.317593,0.362152
c7552-59.txt.txt,51,0.170734,0.181096,0.210369
c7552-24.txt.txt,61,0.123134,0.134736,0.164332
c7552-18.txt.txt,40,0.351647,0.365286,0.403763
c7552-30.txt.txt,46,0.172341,0.184176,0.21447
c7552-87.txt.txt,42,0.170426,0.180173,0.208579
c7552-35.txt.txt,52,0.311398,0.323581,0.351011
c7552-11.txt.txt,50,0.103919,0.114339,0.143012
c7552-74.txt.txt,41,0.366987,0.381618,0.409274
c7552-57.txt.txt,47,0.054461,0.064163,0.093166
c7552-3.txt.txt,35,0.538395,0.559326,0.589211
c7552-83.txt.txt,58,0.321296,0.337060,0.365664
c7552-32.txt.txt,51,0.135502,0.147219,0.184875
c7552-69.txt.txt,39,0.453870,0.464653,0.495519
c7552-77.txt.txt,27,0.183905,0.204414,0.239896
c7552-43.txt.txt,60,0.309577,0.320407,0.348351
c7552-80.txt.txt,54,0.157969,0.168555,0.199028
c7552-62.txt.txt,44,0.302869,0.319725,0.349947
c7552-92.txt.txt,44,0.164161,0.175637,0.205789
c7552-36.txt.txt,48,0.063357,0.074046,0.104134
c7552-60.txt.txt,22,0.117344,0.124624,0.152217
c7552-44.txt.txt,37,0.033870,0.042255,0.070675
c7552-85.txt.txt,37,0.096425,0.110251,0.139633
c7552-94.txt.txt,25,0.114960,0.126383,0.156188
c7552-91.txt.txt,52,0.226186,0.238410,0.268721
c7552-86.txt.txt,37,0.066154,0.076426,0.102384
c7552-89.txt.txt,31,0.140293,0.151122,0.179721
c7552-82.txt.txt,52,0.254267,0.266098,0.294926
c7552-66.txt.txt,53,0.293255,0.308681,0.342433
c7552-29.txt.txt,45,0.327667,0.344722,0.372269
c7552-34.txt.txt,51,0.279879,0.291670,0.320056
c7552-49.txt.txt,42,0.028366,0.038166,0.066497
c7552-95.txt.txt,45,0.196393,0.205092,0.23317
c7552-23.txt.txt,24,0.467085,0.479901,0.511393
c7552-90.txt.txt,37,0.184470,0.194337,0.223115
c7552-26.txt.txt,60,0.045242,0.058431,0.089664
c7552-1.txt.txt,40,0.043804,0.053846,0.081387
c7552-42.txt.txt,38,0.177331,0.186258,0.214764
c7552-17.txt.txt,52,0.293810,0.308654,0.350733
c7552-38.txt.txt,35,0.337325,0.352463,0.382127
c7552-54.txt.txt,44,0.149404,0.164581,0.193854
c7552-84.txt.txt,48,0.131686,0.145062,0.173982
c7552-79.txt.txt,43,0.092089,0.102890,0.131105
c7552-28.txt.txt,48,0.161209,0.173091,0.202396
c7552-39.txt.txt,40,0.169643,0.178833,0.20735
