file,component,Minimal time,Solve time,CPU Time
70-c880cnf.txt.txt,7,0.000475,0.001032,0.005025
47-c880cnf.txt.txt,8,0.000256,0.000807,0.005162
3-c880cnf.txt.txt,14,0.000426,0.001385,0.007773
37-c880cnf.txt.txt,18,0.000674,0.001423,0.00564
42-c880cnf.txt.txt,10,0.000799,0.001731,0.007141
19-c880cnf.txt.txt,11,0.000313,0.000933,0.005413
58-c880cnf.txt.txt,9,0.000479,0.001026,0.005104
57-c880cnf.txt.txt,16,0.000296,0.000942,0.005146
98-c880cnf.txt.txt,17,0.000471,0.001038,0.003958
10-c880cnf.txt.txt,15,0.000266,0.000857,0.005572
7-c880cnf.txt.txt,13,0.000241,0.000807,0.003908
97-c880cnf.txt.txt,9,0.000873,0.001823,0.006403
45-c880cnf.txt.txt,13,0.000491,0.001026,0.005081
53-c880cnf.txt.txt,18,0.000500,0.001109,0.005052
22-c880cnf.txt.txt,16,0.000435,0.001465,0.006153
44-c880cnf.txt.txt,6,0.000431,0.001402,0.00768
29-c880cnf.txt.txt,15,0.000521,0.001047,0.00511
55-c880cnf.txt.txt,15,0.000227,0.000755,0.004825
65-c880cnf.txt.txt,9,0.000530,0.001379,0.005931
39-c880cnf.txt.txt,19,0.000240,0.000842,0.005084
82-c880cnf.txt.txt,8,0.000284,0.000854,0.004982
6-c880cnf.txt.txt,16,0.000410,0.000994,0.004
31-c880cnf.txt.txt,11,0.000476,0.001046,0.005697
35-c880cnf.txt.txt,18,0.000491,0.001068,0.005903
94-c880cnf.txt.txt,11,0.000268,0.000841,0.005095
14-c880cnf.txt.txt,12,0.000473,0.001050,0.004034
79-c880cnf.txt.txt,7,0.000521,0.001121,0.006405
38-c880cnf.txt.txt,14,0.000696,0.001437,0.004397
88-c880cnf.txt.txt,13,0.000191,0.000599,0.003939
33-c880cnf.txt.txt,8,0.001098,0.001848,0.006257
40-c880cnf.txt.txt,10,0.000473,0.001037,0.003982
89-c880cnf.txt.txt,16,0.000244,0.000872,0.003824
61-c880cnf.txt.txt,7,0.000294,0.000852,0.004567
62-c880cnf.txt.txt,13,0.001324,0.002370,0.008005
54-c880cnf.txt.txt,8,0.000230,0.000808,0.003767
11-c880cnf.txt.txt,22,0.000240,0.001096,0.004081
73-c880cnf.txt.txt,12,0.000453,0.001527,0.005935
25-c880cnf.txt.txt,15,0.000501,0.001100,0.005164
27-c880cnf.txt.txt,18,0.000240,0.000781,0.004788
17-c880cnf.txt.txt,17,0.000257,0.000818,0.004206
75-c880cnf.txt.txt,5,0.000501,0.000840,0.003557
64-c880cnf.txt.txt,11,0.000606,0.001054,0.004481
2-c880cnf.txt.txt,17,0.000475,0.001061,0.004036
43-c880cnf.txt.txt,14,0.000232,0.000844,0.003781
23-c880cnf.txt.txt,15,0.000228,0.001085,0.003924
67-c880cnf.txt.txt,17,0.000509,0.001075,0.00503
26-c880cnf.txt.txt,19,0.000470,0.001077,0.005767
72-c880cnf.txt.txt,21,0.001236,0.002223,0.005226
13-c880cnf.txt.txt,18,0.000236,0.000909,0.004143
34-c880cnf.txt.txt,12,0.000554,0.001158,0.005271
56-c880cnf.txt.txt,10,0.000525,0.001094,0.004115
21-c880cnf.txt.txt,7,0.000241,0.000799,0.003732
95-c880cnf.txt.txt,6,0.000197,0.000722,0.004247
50-c880cnf.txt.txt,9,0.000768,0.001556,0.004586
91-c880cnf.txt.txt,7,0.000187,0.000627,0.00423
78-c880cnf.txt.txt,13,0.000787,0.001707,0.005624
20-c880cnf.txt.txt,7,0.000281,0.000819,0.004959
63-c880cnf.txt.txt,11,0.000472,0.001042,0.004051
83-c880cnf.txt.txt,10,0.000269,0.000700,0.004262
81-c880cnf.txt.txt,9,0.000470,0.001011,0.004072
68-c880cnf.txt.txt,15,0.000634,0.001278,0.004211
74-c880cnf.txt.txt,17,0.000457,0.001030,0.003941
46-c880cnf.txt.txt,14,0.000511,0.001123,0.004173
41-c880cnf.txt.txt,15,0.000472,0.001060,0.00553
93-c880cnf.txt.txt,21,0.000236,0.000862,0.005089
59-c880cnf.txt.txt,18,0.000143,0.000467,0.002989
84-c880cnf.txt.txt,10,0.000816,0.001717,0.006633
52-c880cnf.txt.txt,17,0.000238,0.000800,0.005005
24-c880cnf.txt.txt,6,0.000266,0.000783,0.004733
60-c880cnf.txt.txt,9,0.000812,0.001746,0.006444
8-c880cnf.txt.txt,24,0.000238,0.000822,0.005089
0-c880cnf.txt.txt,5,0.000500,0.001095,0.005625
4-c880cnf.txt.txt,12,0.000489,0.001058,0.003037
9-c880cnf.txt.txt,6,0.000494,0.001066,0.005273
85-c880cnf.txt.txt,14,0.000241,0.000817,0.003795
28-c880cnf.txt.txt,9,0.000504,0.001117,0.005018
32-c880cnf.txt.txt,17,0.000258,0.000827,0.005052
87-c880cnf.txt.txt,6,0.000503,0.001042,0.00505
66-c880cnf.txt.txt,6,0.000521,0.001068,0.005074
5-c880cnf.txt.txt,6,0.000618,0.001176,0.004156
49-c880cnf.txt.txt,17,0.000472,0.001039,0.003999
51-c880cnf.txt.txt,15,0.000500,0.000943,0.004388
15-c880cnf.txt.txt,20,0.000240,0.000815,0.003788
1-c880cnf.txt.txt,13,0.000691,0.001423,0.006052
48-c880cnf.txt.txt,14,0.000843,0.001760,0.008002
69-c880cnf.txt.txt,15,0.000473,0.001048,0.004016
92-c880cnf.txt.txt,18,0.000504,0.001269,0.007834
77-c880cnf.txt.txt,18,0.000498,0.001080,0.00513
36-c880cnf.txt.txt,14,0.000406,0.001317,0.006328
96-c880cnf.txt.txt,18,0.000679,0.001393,0.005562
30-c880cnf.txt.txt,13,0.000567,0.001253,0.005669
18-c880cnf.txt.txt,6,0.000244,0.000788,0.005142
76-c880cnf.txt.txt,13,0.000503,0.001217,0.004201
71-c880cnf.txt.txt,9,0.000495,0.001042,0.004633
99-c880cnf.txt.txt,9,0.000783,0.001522,0.005624
80-c880cnf.txt.txt,9,0.000476,0.001041,0.005109
86-c880cnf.txt.txt,5,0.000520,0.001055,0.005115
16-c880cnf.txt.txt,13,0.000256,0.000835,0.00386
