file,component,Minimal time,Solve time,CPU Time
71-c499cnf.txt.txt,21,0.000143,0.000579,0.004842
18-c499cnf.txt.txt,20,0.000081,0.000387,0.002999
61-c499cnf.txt.txt,30,0.000203,0.000740,0.005078
73-c499cnf.txt.txt,20,0.000433,0.001179,0.006318
66-c499cnf.txt.txt,24,0.000137,0.000653,0.005031
65-c499cnf.txt.txt,20,0.000228,0.000743,0.004144
98-c499cnf.txt.txt,19,0.000138,0.000611,0.005249
76-c499cnf.txt.txt,28,0.000299,0.000829,0.005194
54-c499cnf.txt.txt,18,0.000080,0.000369,0.003215
81-c499cnf.txt.txt,27,0.000144,0.000628,0.004767
23-c499cnf.txt.txt,26,0.000136,0.000634,0.005065
43-c499cnf.txt.txt,25,0.000271,0.000775,0.004486
68-c499cnf.txt.txt,18,0.000242,0.000831,0.004526
80-c499cnf.txt.txt,20,0.000138,0.000639,0.005021
96-c499cnf.txt.txt,17,0.000143,0.000621,0.004511
89-c499cnf.txt.txt,27,0.000133,0.000624,0.003914
28-c499cnf.txt.txt,22,0.000376,0.000912,0.005203
42-c499cnf.txt.txt,25,0.000227,0.000993,0.005875
53-c499cnf.txt.txt,30,0.000311,0.000807,0.004066
0-c499cnf.txt.txt,13,0.000311,0.000793,0.004056
41-c499cnf.txt.txt,22,0.000382,0.000875,0.005294
5-c499cnf.txt.txt,18,0.000134,0.000611,0.004995
21-c499cnf.txt.txt,14,0.000198,0.000708,0.004988
49-c499cnf.txt.txt,23,0.000234,0.000725,0.004063
72-c499cnf.txt.txt,31,0.000233,0.000777,0.005303
39-c499cnf.txt.txt,25,0.000322,0.000860,0.005363
26-c499cnf.txt.txt,15,0.000134,0.000601,0.005368
27-c499cnf.txt.txt,17,0.000132,0.000604,0.004822
16-c499cnf.txt.txt,23,0.000282,0.000571,0.003211
13-c499cnf.txt.txt,24,0.000238,0.000778,0.005302
15-c499cnf.txt.txt,33,0.000289,0.000900,0.005193
51-c499cnf.txt.txt,24,0.000241,0.000818,0.004542
12-c499cnf.txt.txt,19,0.000126,0.000982,0.003884
67-c499cnf.txt.txt,19,0.000447,0.001295,0.007403
