file,component,Minimal time,Solve time,CPU Time
c17-7.txt.txt,1,0.000006,0.000024,0.001264
c17-73.txt.txt,1,0.000011,0.000041,0.001226
c17-82.txt.txt,0,0.000013,0.000030,0.001311
c17-117.txt.txt,1,0.000022,0.000070,7.1
c17-81.txt.txt,2,,,0
c17-8.txt.txt,2,0.000004,0.000013,0.000717
c17-108.txt.txt,0,0.000007,0.000026,0.001247
c17-69.txt.txt,1,,,0
c17-118.txt.txt,0,0.000008,0.000037,3.8
c17-46.txt.txt,1,0.000008,0.000016,0.000679
c17-32.txt.txt,1,0.000014,0.000031,0.00117
c17-58.txt.txt,2,0.000006,0.000031,0.001579
c17-21.txt.txt,1,0.000015,0.000032,0.00124
c17-39.txt.txt,1,0.000014,0.000032,0.001302
c17-87.txt.txt,2,,,0
c17-120.txt.txt,2,0.000007,0.000034,0.001641
c17-110.txt.txt,0,,,0
c17-71.txt.txt,1,0.000011,0.000037,0.001482
c17-27.txt.txt,2,0.000004,0.000017,0.000823
c17-119.txt.txt,0,0.000008,0.000024,0.001237
c17-5.txt.txt,0,0.000014,0.000031,0.00119
c17-66.txt.txt,2,0.000005,0.000023,0.001261
c17-72.txt.txt,2,0.000007,0.000033,0.00161
c17-28.txt.txt,0,,,0
c17-31.txt.txt,1,0.000022,0.000048,0.000212
c17-1.txt.txt,0,,,0
c17-83.txt.txt,1,,,0
c17-41.txt.txt,2,0.000007,0.000024,0.001239
c17-109.txt.txt,0,0.000006,0.000019,0.000847
c17-38.txt.txt,2,,,0
c17-26.txt.txt,2,0.000004,0.000013,0.000636
c17-95.txt.txt,1,0.000004,0.000022,0.001246
c17-12.txt.txt,1,0.000014,0.000031,0.001192
c17-101.txt.txt,0,0.000004,0.000020,0.001454
c17-127.txt.txt,1,0.000008,0.000030,0.001254
c17-47.txt.txt,2,0.000005,0.000024,0.001316
c17-90.txt.txt,0,,,0
c17-77.txt.txt,2,0.000005,0.000023,0.001343
c17-121.txt.txt,0,0.000016,0.000037,0.001206
c17-99.txt.txt,1,0.000005,0.000022,0.001274
c17-24.txt.txt,1,0.000014,0.000032,0.001195
c17-11.txt.txt,0,0.000014,0.000032,0.001223
c17-30.txt.txt,2,0.000004,0.000020,0.000139
c17-53.txt.txt,1,0.000008,0.000025,0.00132
c17-92.txt.txt,1,0.000007,0.000024,0.001237
c17-61.txt.txt,2,0.000005,0.000023,0.001288
c17-20.txt.txt,0,0.000014,0.000030,0.001209
c17-113.txt.txt,0,0.000003,0.000016,0.000729
c17-37.txt.txt,0,0.000004,0.000020,0.001277
c17-9.txt.txt,1,0.000021,0.000046,0.00021
c17-2.txt.txt,0,0.000014,0.000032,0.000132
c17-115.txt.txt,1,0.000005,0.000022,0.00122
c17-49.txt.txt,1,0.000023,0.000050,0.001632
c17-128.txt.txt,1,0.000006,0.000035,0.001585
c17-54.txt.txt,0,0.000007,0.000024,0.001208
c17-76.txt.txt,0,0.000004,0.000021,0.001249
c17-13.txt.txt,1,0.000004,0.000021,0.0013
c17-51.txt.txt,1,0.000007,0.000027,0.001311
c17-52.txt.txt,2,0.000004,0.000023,0.001157
c17-44.txt.txt,1,0.000008,0.000025,0.001204
c17-91.txt.txt,2,0.000004,0.000032,0.001137
c17-64.txt.txt,1,0.000007,0.000031,0.001541
c17-112.txt.txt,1,0.000005,0.000022,0.001299
c17-19.txt.txt,1,0.000007,0.000026,0.00114
c17-114.txt.txt,1,0.000004,0.000022,0.001231
c17-106.txt.txt,2,0.000005,0.000023,0.001186
c17-93.txt.txt,0,,,0
c17-94.txt.txt,0,0.000003,0.000012,0.00072
c17-111.txt.txt,2,,,0
c17-40.txt.txt,1,0.000004,0.000022,0.001122
c17-98.txt.txt,1,0.000007,0.000032,0.001713
c17-15.txt.txt,1,0.000007,0.000016,0.000675
c17-23.txt.txt,2,0.000008,0.000025,0.00114
c17-57.txt.txt,2,0.000007,0.000025,0.001355
c17-68.txt.txt,1,0.000004,0.000022,0.00123
c17-22.txt.txt,1,0.000005,0.000022,0.001162
c17-16.txt.txt,1,0.000014,0.000031,0.001308
c17-105.txt.txt,0,0.000004,0.000021,0.001287
c17-75.txt.txt,1,0.000004,0.000022,0.000115
c17-56.txt.txt,1,0.000004,0.000016,0.000807
c17-70.txt.txt,2,,,0
c17-4.txt.txt,0,0.000007,0.000016,0.000682
c17-100.txt.txt,1,,,0
c17-78.txt.txt,1,0.000002,0.000010,0.000627
c17-67.txt.txt,1,0.000002,0.000011,0.000659
c17-3.txt.txt,1,0.000015,0.000034,0.000147
c17-33.txt.txt,2,0.000017,0.000017,1.8
c17-107.txt.txt,1,0.000012,0.000036,0.001201
c17-10.txt.txt,1,0.000009,0.000045,0.001787
c17-25.txt.txt,1,0.000004,0.000021,0.001198
c17-122.txt.txt,2,0.000006,0.000036,0.001362
c17-96.txt.txt,1,0.000014,0.000030,0.001198
c17-124.txt.txt,0,0.000007,0.000026,0.000171
c17-102.txt.txt,2,0.000005,0.000021,0.001147
c17-116.txt.txt,2,0.000009,0.000030,0.000137
c17-50.txt.txt,2,0.000004,0.000021,0.001275
c17-80.txt.txt,1,0.000004,0.000020,0.001183
c17-36.txt.txt,2,0.000005,0.000033,0.000134
c17-55.txt.txt,0,0.000025,0.000043,0.000137
c17-6.txt.txt,1,0.000014,0.000031,0.001175
c17-48.txt.txt,1,,,0
c17-85.txt.txt,0,0.000014,0.000031,0.001159
c17-103.txt.txt,1,0.000007,0.000032,0.000196
c17-123.txt.txt,1,0.000004,0.000021,0.001235
c17-60.txt.txt,1,0.000007,0.000025,0.001221
c17-65.txt.txt,1,,,0
c17-104.txt.txt,1,0.000005,0.000022,0.001428
c17-45.txt.txt,0,0.000015,0.000032,0.001197
c17-18.txt.txt,2,0.000005,0.000032,0.000123
c17-34.txt.txt,1,0.000007,0.000026,0.001434
c17-74.txt.txt,0,,,0
c17-17.txt.txt,1,,,0
c17-14.txt.txt,2,0.000007,0.000025,0.001225
c17-62.txt.txt,0,,,0
c17-126.txt.txt,1,0.000003,0.000012,0.000684
c17-59.txt.txt,0,0.000013,0.000032,0.001164
c17-89.txt.txt,1,0.000007,0.000023,0.001023
c17-29.txt.txt,1,,,0
c17-97.txt.txt,1,0.000008,0.000026,0.001256
c17-79.txt.txt,1,0.000005,0.000021,0.001155
c17-88.txt.txt,2,0.000005,0.000022,0.00014
c17-86.txt.txt,1,,,0
c17-63.txt.txt,1,,,0
c17-84.txt.txt,1,0.000002,0.000012,0.000781
c17-42.txt.txt,2,0.000005,0.000022,0.001303
c17-43.txt.txt,0,,,0
c17-35.txt.txt,1,0.000005,0.000022,0.000121
c17-125.txt.txt,0,0.000008,0.000036,3.7
