file,component,Minimal time,Solve time,CPU Time
c3540-55.txt.txt,27,0.022335,0.026473,0.04168
c3540-66.txt.txt,16,0.010725,0.013959,0.02764
c3540-19.txt.txt,11,0.010210,0.014722,0.031635
c3540-86.txt.txt,38,0.007758,0.014296,0.03728
c3540-45.txt.txt,16,0.003390,0.006016,0.023035
c3540-61.txt.txt,24,0.020188,0.025663,0.041052
c3540-65.txt.txt,7,0.004997,0.010282,0.031741
c3540-77.txt.txt,17,0.002407,0.005568,0.019209
c3540-41.txt.txt,26,0.022217,0.028800,0.043486
c3540-52.txt.txt,16,0.014509,0.019160,0.033006
c3540-37.txt.txt,20,0.015640,0.020711,0.034176
c3540-2.txt.txt,15,0.007692,0.011972,0.027705
c3540-12.txt.txt,17,0.033483,0.039622,0.05257
c3540-9.txt.txt,4,0.001580,0.005601,0.029654
c3540-11.txt.txt,24,0.020768,0.027624,0.048546
c3540-53.txt.txt,9,0.007514,0.010350,0.025076
c3540-91.txt.txt,8,0.001921,0.005078,0.018539
c3540-23.txt.txt,22,0.016089,0.020437,0.03426
c3540-84.txt.txt,10,0.015833,0.021189,0.035792
c3540-62.txt.txt,22,0.007301,0.011766,0.029385
c3540-18.txt.txt,29,0.007000,0.013675,0.028462
c3540-14.txt.txt,8,0.026439,0.031535,0.046607
c3540-5.txt.txt,9,0.001155,0.003422,0.0161
