file,component,Minimal time,Solve time,CPU Time
46-c1908cnf.txt.txt,15,0.007584,0.011001,0.018511
9-c1908cnf.txt.txt,8,0.003188,0.005218,0.012257
83-c1908cnf.txt.txt,13,0.003014,0.004816,0.011283
65-c1908cnf.txt.txt,15,0.007238,0.021124,0.028161
18-c1908cnf.txt.txt,14,0.001517,0.002964,0.011084
74-c1908cnf.txt.txt,10,0.015158,0.018441,0.02508
92-c1908cnf.txt.txt,6,0.003444,0.007036,0.016477
27-c1908cnf.txt.txt,15,0.012188,0.024248,0.032198
86-c1908cnf.txt.txt,5,0.018629,0.042061,0.051248
59-c1908cnf.txt.txt,7,0.004915,0.012153,0.019262
85-c1908cnf.txt.txt,13,0.004155,0.009239,0.021969
38-c1908cnf.txt.txt,10,0.007041,0.008679,0.016004
39-c1908cnf.txt.txt,14,0.011532,0.014888,0.023124
2-c1908cnf.txt.txt,17,0.003138,0.005164,0.013584
10-c1908cnf.txt.txt,8,0.024508,0.040233,0.048368
25-c1908cnf.txt.txt,6,0.000566,0.001862,0.010268
30-c1908cnf.txt.txt,13,0.005910,0.010717,0.018855
54-c1908cnf.txt.txt,10,0.003803,0.005604,0.01277
11-c1908cnf.txt.txt,13,0.004551,0.007196,0.014161
7-c1908cnf.txt.txt,15,0.010983,0.017498,0.026656
6-c1908cnf.txt.txt,6,0.001342,0.002961,0.010033
87-c1908cnf.txt.txt,24,0.023051,0.025413,0.033678
51-c1908cnf.txt.txt,8,0.007997,0.010955,0.020543
63-c1908cnf.txt.txt,17,0.001284,0.002768,0.011123
29-c1908cnf.txt.txt,17,0.009224,0.012658,0.025199
61-c1908cnf.txt.txt,7,0.001798,0.003334,0.011569
90-c1908cnf.txt.txt,5,0.003467,0.005552,0.013282
52-c1908cnf.txt.txt,8,0.014692,0.019815,0.030647
67-c1908cnf.txt.txt,13,0.011995,0.018158,0.026745
44-c1908cnf.txt.txt,12,0.006776,0.028154,0.037382
53-c1908cnf.txt.txt,13,0.001548,0.003279,0.011471
79-c1908cnf.txt.txt,16,0.000564,0.001764,0.00794
94-c1908cnf.txt.txt,5,0.001783,0.003334,0.011763
76-c1908cnf.txt.txt,5,0.007040,0.008447,0.016519
96-c1908cnf.txt.txt,14,0.002595,0.004600,0.017342
45-c1908cnf.txt.txt,14,0.005887,0.009497,0.015857
75-c1908cnf.txt.txt,18,0.005336,0.009567,0.017081
13-c1908cnf.txt.txt,15,0.006147,0.011678,0.017755
24-c1908cnf.txt.txt,9,0.003852,0.007583,0.015881
60-c1908cnf.txt.txt,13,0.010859,0.025699,0.038229
73-c1908cnf.txt.txt,13,0.006119,0.009437,0.01794
91-c1908cnf.txt.txt,10,0.002696,0.006319,0.017664
15-c1908cnf.txt.txt,12,0.004333,0.007858,0.016056
8-c1908cnf.txt.txt,12,0.004870,0.007246,0.017592
34-c1908cnf.txt.txt,11,0.007991,0.014383,0.022508
3-c1908cnf.txt.txt,11,0.002232,0.003638,0.011643
5-c1908cnf.txt.txt,6,0.008575,0.011281,0.020567
58-c1908cnf.txt.txt,10,0.008716,0.015365,0.027446
56-c1908cnf.txt.txt,21,0.008681,0.013327,0.021012
84-c1908cnf.txt.txt,8,0.006432,0.010364,0.017397
