file,component,Minimal time,Solve time,CPU Time
c5315-87.txt.txt,76,0.002325,0.016319,0.054042
c5315-80.txt.txt,56,0.006337,0.020531,0.0576
c5315-70.txt.txt,61,0.002493,0.009949,0.047223
c5315-42.txt.txt,69,0.002794,0.015504,0.051092
c5315-26.txt.txt,74,0.002017,0.013648,0.052581
c5315-94.txt.txt,71,0.003350,0.016348,0.052047
c5315-98.txt.txt,71,0.010974,0.034724,0.073799
c5315-39.txt.txt,61,0.006500,0.030676,0.068841
c5315-49.txt.txt,55,0.006806,0.019124,0.055312
c5315-40.txt.txt,83,0.020310,0.035759,0.072096
c5315-95.txt.txt,65,0.003111,0.015166,0.05229
c5315-92.txt.txt,58,0.003116,0.014190,0.049546
c5315-82.txt.txt,59,0.005638,0.024082,0.061224
c5315-29.txt.txt,48,0.001704,0.011783,0.047729
c5315-85.txt.txt,70,0.005248,0.014545,0.052234
c5315-90.txt.txt,59,0.003235,0.009938,0.046773
c5315-2.txt.txt,48,0.002710,0.021642,0.056595
c5315-27.txt.txt,44,0.004362,0.022691,0.059636
c5315-73.txt.txt,52,0.003308,0.016489,0.052647
c5315-62.txt.txt,60,0.003797,0.016566,0.05242
c5315-8.txt.txt,81,0.005331,0.021933,0.059495
c5315-65.txt.txt,51,0.005276,0.020221,0.05552
c5315-21.txt.txt,68,0.006878,0.021583,0.057111
c5315-23.txt.txt,83,0.005674,0.021932,0.055859
c5315-43.txt.txt,53,0.007926,0.022212,0.057162
c5315-7.txt.txt,67,0.001870,0.011352,0.04776
c5315-15.txt.txt,70,0.002841,0.020789,0.055935
c5315-14.txt.txt,53,0.002404,0.008261,0.043443
c5315-67.txt.txt,68,0.004106,0.022924,0.059952
c5315-47.txt.txt,74,0.004971,0.019056,0.073785
c5315-51.txt.txt,70,0.003665,0.024111,0.060277
c5315-32.txt.txt,79,0.003866,0.018812,0.055034
