file,component,Minimal time,Solve time,CPU Time
c6288-61.txt.txt,144,0.032439,0.055282,0.092627
c6288-71.txt.txt,44,0.003165,0.026266,0.064724
c6288-27.txt.txt,55,0.002355,0.014946,0.051206
c6288-70.txt.txt,118,0.050894,0.076852,0.116881
c6288-93.txt.txt,10,0.002724,0.009709,0.059995
c6288-69.txt.txt,174,0.061146,0.106401,0.143959
c6288-24.txt.txt,21,0.011952,0.041564,0.079615
c6288-75.txt.txt,30,0.006174,0.020546,0.059288
c6288-50.txt.txt,18,0.101216,0.125299,0.164205
c6288-38.txt.txt,198,0.009177,0.026238,0.070356
c6288-57.txt.txt,64,0.095163,0.117384,0.15454
c6288-62.txt.txt,29,0.059930,0.078349,0.117628
c6288-16.txt.txt,128,0.046700,0.061328,0.096597
c6288-86.txt.txt,27,0.002101,0.008668,0.046182
c6288-96.txt.txt,42,0.049875,0.068274,0.105052
c6288-80.txt.txt,51,0.177274,0.206076,0.242774
c6288-48.txt.txt,175,0.007668,0.015902,0.053983
c6288-55.txt.txt,16,0.002887,0.008975,0.047136
c6288-65.txt.txt,88,0.004581,0.020251,0.057368
c6288-1.txt.txt,168,0.056856,0.080847,0.117213
c6288-44.txt.txt,41,0.034691,0.064055,0.101288
c6288-47.txt.txt,11,0.110653,0.136449,0.173851
c6288-13.txt.txt,30,0.047511,0.066623,0.103531
c6288-46.txt.txt,29,0.086299,0.103450,0.146369
c6288-68.txt.txt,16,0.049299,0.083485,0.123913
c6288-6.txt.txt,16,0.003233,0.009758,0.048442
c6288-25.txt.txt,208,0.027964,0.044288,0.092603
c6288-23.txt.txt,33,0.128765,0.142942,0.182991
c6288-39.txt.txt,61,0.037431,0.067941,0.115418
c6288-56.txt.txt,99,0.062421,0.082563,0.120772
c6288-18.txt.txt,65,0.002706,0.011955,0.049916
c6288-49.txt.txt,88,0.063666,0.087143,0.125287
c6288-9.txt.txt,79,0.029938,0.058263,0.11025
c6288-14.txt.txt,20,0.003681,0.030266,0.068443
c6288-10.txt.txt,163,0.053826,0.071297,0.109381
c6288-51.txt.txt,22,0.021320,0.040507,0.078216
c6288-72.txt.txt,81,0.082689,0.123638,0.161047
c6288-88.txt.txt,192,0.015086,0.040203,0.085171
c6288-90.txt.txt,43,0.113741,0.143038,0.181157
