file,component,Minimal time,Solve time,CPU Time
c2670-29.txt.txt,41,0.002109,0.008736,0.027598
c2670-78.txt.txt,38,0.001291,0.004753,0.022748
c2670-68.txt.txt,40,0.001417,0.006122,0.022175
c2670-65.txt.txt,31,0.001083,0.007544,0.024925
c2670-42.txt.txt,33,0.000952,0.004624,0.021415
c2670-20.txt.txt,37,0.000936,0.003888,0.020932
c2670-18.txt.txt,39,0.001082,0.005922,0.02242
c2670-47.txt.txt,23,0.001869,0.006536,0.032673
c2670-66.txt.txt,30,0.001477,0.004857,0.020632
c2670-90.txt.txt,39,0.002807,0.009693,0.025768
c2670-72.txt.txt,17,0.006409,0.014968,0.03234
c2670-54.txt.txt,35,0.001304,0.006458,0.02466
c2670-92.txt.txt,35,0.001660,0.004544,0.022672
c2670-84.txt.txt,37,0.001544,0.005481,0.021346
c2670-45.txt.txt,27,0.001513,0.005809,0.022527
c2670-53.txt.txt,31,0.001192,0.006089,0.021914
c2670-75.txt.txt,31,0.001178,0.007136,0.027706
c2670-1.txt.txt,39,0.001170,0.003154,0.02126
c2670-16.txt.txt,35,0.000853,0.003570,0.020466
c2670-85.txt.txt,25,0.001891,0.009160,0.025344
c2670-97.txt.txt,34,0.001716,0.007355,0.024359
c2670-63.txt.txt,31,0.002180,0.007343,0.025052
c2670-31.txt.txt,24,0.001585,0.009251,0.026393
c2670-89.txt.txt,41,0.001238,0.004310,0.02119
c2670-57.txt.txt,36,0.002151,0.009059,0.026758
c2670-64.txt.txt,23,0.001334,0.006639,0.023095
c2670-51.txt.txt,27,0.001266,0.005149,0.026998
c2670-86.txt.txt,21,0.002664,0.011618,0.029402
c2670-37.txt.txt,18,0.004329,0.011063,0.029494
c2670-70.txt.txt,33,0.000990,0.004158,0.022361
c2670-38.txt.txt,40,0.001067,0.004090,0.022221
c2670-3.txt.txt,38,0.001038,0.003864,0.020675
c2670-43.txt.txt,40,0.002600,0.013408,0.039735
c2670-40.txt.txt,23,0.001952,0.006931,0.023879
c2670-77.txt.txt,36,0.001480,0.004793,0.022399
c2670-87.txt.txt,30,0.003506,0.008387,0.028361
c2670-39.txt.txt,27,0.001353,0.007463,0.023337
c2670-49.txt.txt,22,0.002248,0.006122,0.024705
c2670-25.txt.txt,27,0.001606,0.006388,0.024524
c2670-13.txt.txt,20,0.003279,0.012688,0.031132
c2670-71.txt.txt,21,0.003466,0.012788,0.030738
c2670-22.txt.txt,32,0.001117,0.004487,0.022433
c2670-26.txt.txt,26,0.001057,0.007164,0.022006
c2670-88.txt.txt,27,0.005236,0.011826,0.028687
c2670-10.txt.txt,36,0.001087,0.005116,0.023029
c2670-41.txt.txt,28,0.001237,0.005713,0.022477
c2670-15.txt.txt,38,0.001679,0.007860,0.025414
c2670-50.txt.txt,39,0.001001,0.004473,0.028783
c2670-23.txt.txt,37,0.001074,0.003838,0.021715
c2670-36.txt.txt,29,0.004025,0.009213,0.028003
c2670-93.txt.txt,32,0.002330,0.007888,0.024479
c2670-56.txt.txt,40,0.001286,0.004206,0.021128
c2670-12.txt.txt,30,0.005789,0.012158,0.03003
c2670-55.txt.txt,39,0.003437,0.007745,0.027013
c2670-82.txt.txt,22,0.001791,0.007246,0.024734
c2670-91.txt.txt,44,0.002103,0.007883,0.024811
c2670-59.txt.txt,43,0.001063,0.005037,0.022537
c2670-73.txt.txt,31,0.001623,0.009270,0.026802
c2670-33.txt.txt,33,0.001591,0.005643,0.021883
c2670-95.txt.txt,28,0.001217,0.004988,0.021694
c2670-79.txt.txt,17,0.004525,0.012192,0.02857
c2670-6.txt.txt,39,0.000921,0.003733,0.021459
c2670-5.txt.txt,24,0.001202,0.005005,0.022566
c2670-99.txt.txt,35,0.002567,0.008255,0.025729
c2670-30.txt.txt,28,0.002671,0.008624,0.026072
c2670-94.txt.txt,27,0.001052,0.003904,0.02249
